t_tot,P_tot,T_gf_tot,T_gb_tot,sL_tot,r_tot,rho_gb_tot,rho_gf_tot,masse_gb_tot,masse_gf_tot,masse_total
0.006559999999999901,2196915.5502157276,592.5573231455504,2834.3438402839224,0.6701682263572176,0.024361136355681563,2.8159537372730243,15.295118583760846,0.0001696870078710617,0.007209195260591897,0.007378882268462958
0.006569999999999901,2198060.056590697,592.6549857427158,2834.444042839917,0.6703524542404614,0.024397537175615235,2.8173211373817337,15.300564968061241,0.00017053234056962988,0.007208349927893328,0.007378882268462958
0.0065799999999999,2199208.7102401606,592.7530283131806,2834.5446353149973,0.6705374541861003,0.024433943289002568,2.818693368576528,15.306028610179572,0.00017138110087890982,0.007207501167584048,0.007378882268462958
0.0065899999999999,2200361.523953475,592.8514522755038,2834.645619162576,0.6707232295009723,0.02447035471839885,2.8200704447222242,15.311509543407947,0.0001722333019467045,0.007206648966516254,0.007378882268462958
0.006599999999999899,2201518.5105712325,592.9502590557787,2834.746995843769,0.6709097835115697,0.024506771486457638,2.8214523797328295,15.317007801059157,0.0001730889569839251,0.007205793311479033,0.007378882268462958
0.006609999999999899,2202679.6829855624,593.0494500876902,2834.848766827452,0.6710971195641946,0.02454319361593135,2.8228391875718017,15.322523416466314,0.0001739480792649689,0.007204934189197989,0.007378882268462958
0.0066199999999998985,2203845.0541404323,593.1490268125707,2834.9509335903213,0.6712852410251167,0.024579621129671835,2.8242308822523015,15.328056422982462,0.0001748106821281011,0.007204071586334857,0.007378882268462958
0.006629999999999898,2205014.6370319533,593.2489906794588,2835.053497616948,0.6714741512807295,0.024616054050630984,2.825627477837457,15.333606853980209,0.0001756767789758376,0.007203205489487121,0.007378882268462958
0.006639999999999898,2206188.444708687,593.3493431451566,2835.1564603998427,0.6716638537377113,0.024652492401861306,2.8270289884406177,15.339174742851336,0.00017654638327533264,0.007202335885187625,0.007378882268462958
0.006649999999999897,2207366.4902719525,593.4500856742884,2835.2598234395114,0.671854351823187,0.024688936206516535,2.828435428225621,15.344760123006406,0.00017741950855876677,0.007201462759904191,0.007378882268462958
0.006659999999999897,2208548.786876139,593.5512197393604,2835.3635882445174,0.6720456489848888,0.02472538548785223,2.8298468114070516,15.350363027874343,0.00017829616842373924,0.007200586100039219,0.007378882268462958
0.0066699999999998965,2209735.347729018,593.6527468208195,2835.4677563315413,0.6722377486913232,0.02476184026922639,2.8312631522505076,15.355983490902043,0.00017917637653366218,0.007199705891929296,0.007378882268462958
0.006679999999999896,2210926.186092057,593.7546684071142,2835.5723292254443,0.6724306544319347,0.024798300574100065,2.8326844650728664,15.36162154555395,0.00018006014661815778,0.0071988221218448,0.007378882268462958
0.006689999999999896,2212121.3152807388,593.8569859947547,2835.677308459328,0.6726243697172744,0.02483476642603796,2.8341107642425527,15.367277225311637,0.0001809474924734582,0.0071979347759895,0.007378882268462958
0.006699999999999895,2213320.7486648806,593.9597010883751,2835.7826955745977,0.6728188980791682,0.02487123784870908,2.8355420641798066,15.372950563673358,0.0001818384279628083,0.00719704384050015,0.007378882268462958
0.006709999999999895,2214524.4996689544,594.0628152007944,2835.8884921210265,0.6730142430708896,0.02490771486588734,2.836978379356956,15.37864159415363,0.00018273296701687097,0.0071961493014460875,0.007378882268462958
0.0067199999999998945,2215732.581772412,594.1663298530792,2835.9946996568183,0.6732104082673289,0.024944197501452204,2.838419724298684,15.384350350282773,0.0001836311236341356,0.007195251144828822,0.007378882268462958
0.006729999999999894,2216945.0085100117,594.270246574607,2836.101319748672,0.6734073972651695,0.024980685779389323,2.839866113582311,15.390076865606456,0.00018453291188132905,0.007194349356581629,0.007378882268462958
0.006739999999999894,2218161.7934721443,594.3745669031293,2836.208353971845,0.6736052136830635,0.02501717972379118,2.841317561838061,15.39582117368524,0.00018543834589382967,0.007193443922569129,0.007378882268462958
